MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
6/25/2021 22:05:43,0,chrome.exe,0
6/25/2021 22:06:20,0,Zoom.exe,0
6/25/2021 22:07:38,0,OUTLOOK.EXE,0
6/25/2021 22:07:41,0,OUTLOOK.EXE,0
6/25/2021 22:07:41,0,OUTLOOK.EXE,0
6/25/2021 22:07:48,0,Zoom.exe,0
6/25/2021 22:07:53,0,chrome.exe,0
6/25/2021 22:08:27,0,chrome.exe,0
6/25/2021 22:08:42,0,chrome.exe,0
6/25/2021 22:13:04,0,Zoom.exe,0
6/25/2021 22:13:04,0,chrome.exe,0
6/25/2021 22:13:08,0,Zoom.exe,0
6/25/2021 22:13:10,0,chrome.exe,0
6/25/2021 22:15:19,0,Zoom.exe,0
6/25/2021 22:15:20,0,chrome.exe,0
6/25/2021 22:16:04,0,Zoom.exe,0
6/25/2021 22:16:12,0,chrome.exe,0
6/25/2021 22:17:56,0,Zoom.exe,0
6/25/2021 22:17:57,0,Zoom.exe,0
6/25/2021 22:18:03,0,Zoom.exe,0
6/25/2021 22:18:11,0,Zoom.exe,0
6/25/2021 22:18:15,0,chrome.exe,0
6/25/2021 22:18:19,0,Zoom.exe,0
6/25/2021 22:18:26,0,chrome.exe,0
6/25/2021 22:20:49,0,Zoom.exe,0
6/25/2021 22:20:59,0,chrome.exe,0
6/25/2021 22:24:27,0,Teams.exe,0
6/25/2021 22:24:29,0,explorer.exe,0
6/25/2021 22:24:38,0,chrome.exe,0
6/25/2021 22:25:17,0,Zoom.exe,0
6/25/2021 22:25:18,0,Zoom.exe,0
6/25/2021 22:25:24,0,Zoom.exe,0
6/25/2021 22:26:14,0,Zoom.exe,0
6/25/2021 22:26:44,0,chrome.exe,0
6/25/2021 22:26:48,0,Zoom.exe,0
6/25/2021 22:28:08,0,chrome.exe,0
6/25/2021 22:28:52,0,workpace.exe,0
6/25/2021 22:28:52,0,POWERPNT.EXE,0
6/25/2021 22:29:08,0,chrome.exe,0
6/25/2021 22:29:22,0,Zoom.exe,0
6/25/2021 22:29:22,0,chrome.exe,0
6/25/2021 22:29:29,0,Zoom.exe,0
6/25/2021 22:32:13,0,chrome.exe,0
6/25/2021 22:33:41,0,Zoom.exe,0
6/25/2021 22:33:42,0,Zoom.exe,0
6/25/2021 22:33:52,0,chrome.exe,0
6/25/2021 22:36:46,0,Zoom.exe,0
6/25/2021 22:37:08,0,Zoom.exe,0
6/25/2021 22:37:38,0,Zoom.exe,0
6/25/2021 22:37:38,0,chrome.exe,0
6/25/2021 22:37:42,0,Zoom.exe,0
6/25/2021 22:41:13,0,Zoom.exe,0
6/25/2021 22:45:41,0,Zoom.exe,0
6/25/2021 22:45:47,0,Zoom.exe,0
6/25/2021 22:46:52,0,chrome.exe,0
6/25/2021 22:47:29,0,Zoom.exe,0
6/25/2021 22:55:50,0,Zoom.exe,0
6/25/2021 22:56:04,0,Zoom.exe,0
6/25/2021 22:56:11,0,chrome.exe,0
6/25/2021 22:56:59,0,Zoom.exe,0
6/25/2021 22:57:06,0,explorer.exe,0
6/25/2021 22:57:07,0,chrome.exe,0
6/25/2021 22:57:46,0,Zoom.exe,0
6/25/2021 22:57:54,0,chrome.exe,0
6/25/2021 22:58:49,0,Zoom.exe,0
6/25/2021 22:58:54,0,chrome.exe,0
6/25/2021 22:59:07,0,Zoom.exe,0
6/25/2021 22:59:22,0,Zoom.exe,0
6/25/2021 22:59:24,0,Zoom.exe,0
6/25/2021 22:59:33,0,chrome.exe,0
6/25/2021 23:01:08,0,Zoom.exe,0
6/25/2021 23:01:21,0,Zoom.exe,0
6/25/2021 23:01:28,0,Zoom.exe,0
6/25/2021 23:04:11,0,Zoom.exe,0
6/25/2021 23:04:15,0,Zoom.exe,0
6/25/2021 23:04:37,0,chrome.exe,0
6/25/2021 23:05:39,0,Zoom.exe,0
6/25/2021 23:06:04,0,chrome.exe,0
6/25/2021 23:07:49,0,chrome.exe,0
6/25/2021 23:08:30,0,Zoom.exe,0
6/25/2021 23:09:32,0,chrome.exe,0
6/25/2021 23:09:43,0,Zoom.exe,0
6/25/2021 23:10:06,0,Zoom.exe,0
6/25/2021 23:10:14,0,chrome.exe,0
6/25/2021 23:10:42,0,Zoom.exe,0
6/25/2021 23:10:49,0,Zoom.exe,0
6/25/2021 23:10:51,0,Zoom.exe,0
6/25/2021 23:10:53,0,chrome.exe,0
6/25/2021 23:10:55,0,OUTLOOK.EXE,0
6/25/2021 23:20:38,0,chrome.exe,0
6/25/2021 23:20:41,0,chrome.exe,0
6/25/2021 23:20:45,0,explorer.exe,0
6/25/2021 23:20:47,0,SearchUI.exe,0
6/25/2021 23:20:48,0,StartMenuExperienceHost.exe,0
6/28/2021 14:36:56,0,LockApp.exe,0
6/28/2021 14:37:06,0,SearchUI.exe,0
6/28/2021 14:37:09,0,vpnui.exe,0
6/28/2021 14:37:13,0,vpnui.exe,0
6/28/2021 14:37:22,0,cmd.exe,0
6/28/2021 14:37:57,0,cmd.exe,0
6/28/2021 14:38:00,0,vpnui.exe,0
6/28/2021 14:38:07,0,vpnui.exe,0
6/28/2021 14:38:08,0,vpndownloader.exe,0
6/28/2021 14:38:09,0,vpnui.exe,0
6/28/2021 14:38:20,0,explorer.exe,0
6/28/2021 14:38:21,0,OUTLOOK.EXE,0
6/28/2021 14:38:30,0,OUTLOOK.EXE,0
6/28/2021 14:38:33,0,OUTLOOK.EXE,0
